(0, 0, 0, 3, '10408-01-15-05', 0.3529215771588105)
(0, 0, 0, 3, '10408-01-16-01', 0.3366818804106022)
(0, 0, 0, 3, '10408-01-15-02', 0.23279223947465685)
(0, 0, 0, 3, '20186-03-02-01', 0.512773567433438)
(0, 0, 0, 3, '10408-01-15-01', 0.35034324824733987)
(0, 0, 0, 3, '40703-01-20-01', 0.3219798451416865)
(0, 0, 0, 3, '40703-01-41-03', 0.10034203874093307)
(0, 0, 0, 3, '40703-01-17-01', 0.12210984732899982)
(0, 0, 0, 3, '20402-01-08-00', 0.2843098047223198)
(0, 0, 0, 3, '20402-01-13-00', 0.5294717359090727)
(0, 0, 0, 3, '40703-01-15-02', 0.19344164483160414)
(0, 0, 0, 3, '40703-01-16-00', 0.21166324727895477)
(0, 0, 0, 3, '30703-01-35-00', 0.3527441740117254)
(0, 0, 0, 3, '20402-01-20-00', 0.6170994444797586)
(0, 0, 0, 3, '20402-01-24-00', 0.5261653466739827)
(0, 0, 0, 3, '40703-01-42-03', 0.15371771591012956)
(0, 0, 0, 3, '30402-01-11-00', 0.2642348693196563)
(0, 0, 0, 3, '20402-01-14-00', 0.5476704116214498)
(0, 0, 0, 3, '20402-01-10-00', 0.49336129358665876)
(0, 0, 0, 3, '10408-01-25-00', 0.13127684256641453)
(0, 0, 0, 3, '10408-01-43-00', 0.26699535710287103)
(0, 0, 0, 3, '10408-01-42-00', 0.3118747008412929)
(0, 0, 0, 3, '20402-01-15-00', 0.6131329726579056)
(0, 0, 0, 3, '20402-01-21-01', 0.6229309714738901)
(0, 0, 0, 3, '40703-01-31-00', 0.3222811267845855)
(0, 0, 0, 3, '20402-01-55-00', 0.2760842375281447)
(0, 0, 0, 3, '20402-01-40-00', 0.44835793644341587)
(0, 0, 0, 3, '20402-01-45-01', 1.3772349525732577)
(0, 0, 0, 3, '10408-01-34-00', 0.586663198007705)
(0, 0, 0, 3, '40703-01-14-00', 0.41476876227536624)
(0, 0, 0, 3, '40703-01-24-00', 0.33816794811220074)
(0, 0, 0, 3, '40703-01-25-00', 0.359251515179274)
(0, 0, 0, 3, '10408-01-14-00', 0.9119897102121299)
(0, 0, 0, 3, '10408-01-14-07', 0.4774783176919401)
(0, 0, 0, 3, '10408-01-18-04', 0.25913697675330516)
(0, 0, 0, 3, '10408-01-17-03', 0.3451439480678459)
(0, 0, 0, 3, '20402-01-41-01', 0.537504280648176)
(0, 0, 0, 4, '20402-01-28-00', 0.3528276149246529)
(0, 0, 0, 4, '20402-01-23-00', 0.49990403775727765)
(0, 0, 0, 4, '20402-01-27-02', 0.27557972768705424)
(0, 0, 0, 4, '30703-01-28-00', 0.3008360507030534)
(0, 0, 0, 4, '20402-01-34-00', 0.24590007457688226)
(0, 0, 0, 4, '20402-01-34-01', 0.2830658155058501)
(0, 0, 0, 4, '30703-01-27-00', 0.2801935956667475)
(0, 0, 0, 4, '10408-01-20-00', 0.15671052390409373)
(0, 0, 0, 4, '10408-01-20-01', 0.16598902738776167)
(0, 0, 0, 4, '10408-01-21-00', 0.2791921996850643)
(0, 0, 0, 4, '40703-01-18-00', 1.0476453387804578)
(0, 0, 0, 4, '20402-01-53-00', 1.6488012801236867)
(0, 0, 0, 4, '40703-01-35-00', 0.3552869962931239)
(0, 0, 0, 4, '10408-01-15-00', 0.3551770569020742)
(0, 0, 0, 4, '10408-01-16-03', 0.30011834844829066)
(0, 0, 0, 4, '20186-03-02-04', 0.6695486070931236)
(0, 0, 0, 4, '10408-01-15-04', 0.31513580502069105)
(0, 0, 0, 4, '20402-01-45-02', 0.5478328098318566)
(0, 0, 0, 4, '10408-01-32-00', 0.3323025812883168)
(0, 0, 0, 4, '30402-01-12-03', 0.1330895707527622)
(0, 0, 0, 4, '40703-01-15-02', 0.14427767425733218)
(0, 0, 0, 4, '40703-01-16-01', 0.16531787470180057)
(0, 0, 0, 4, '40703-01-20-01', 0.3157835575446546)
(0, 0, 0, 4, '40703-01-41-00', 0.10707354578868905)
(0, 0, 0, 4, '10408-01-31-00', 0.1716691108642795)
(0, 0, 0, 4, '40703-01-42-03', 0.1168705532776115)
(0, 0, 0, 4, '20402-01-26-02', 0.33656435082723246)
(0, 0, 0, 4, '20402-01-11-00', 0.47900449490102526)
(0, 0, 0, 4, '20402-01-20-00', 0.5494978078036306)
(0, 0, 0, 4, '20402-01-24-00', 0.4596881437501055)
(0, 0, 0, 4, '20402-01-51-00', 0.12608395032303016)
(0, 0, 0, 4, '20402-01-25-00', 0.5475892815656883)
(0, 0, 0, 4, '20402-01-16-00', 0.5477934378973224)
(0, 0, 0, 4, '20402-01-04-00', 0.1922162772463978)
(0, 0, 0, 4, '10408-01-42-00', 0.3205892225625666)
(0, 0, 0, 4, '20402-01-17-00', 0.5387380120975861)
(0, 0, 0, 4, '20402-01-08-00', 0.22276980011622186)
(0, 0, 0, 4, '20402-01-37-00', 0.3676388982416372)
(0, 0, 0, 4, '40703-01-13-00', 0.40175197325258194)
(0, 0, 0, 4, '40703-01-31-00', 0.3249616110250395)
(0, 0, 0, 4, '10408-01-34-00', 0.6013499231454074)
(0, 0, 0, 4, '10408-01-35-00', 0.5088856100190801)
(0, 0, 0, 4, '40703-01-24-00', 0.31816789682762836)
(0, 0, 0, 4, '20402-01-35-00', 0.3232150425645669)
(0, 0, 0, 4, '20402-01-33-00', 0.4204010372721822)
(0, 0, 0, 4, '10408-01-17-03', 0.3607658613832307)
(0, 0, 0, 4, '10408-01-14-07', 0.5079076817651125)
(0, 0, 0, 4, '10408-01-17-00', 0.2835116103370891)
(0, 0, 0, 4, '10408-01-14-03', 0.4893935599575523)
(0, 0, 0, 4, '40703-01-34-00', 0.36981677314729583)
(0, 0, 0, 5, '20187-02-01-00', 0.3575603410258606)
(0, 0, 0, 5, '20402-01-27-00', 0.4100050172018705)
(0, 0, 0, 5, '20402-01-32-01', 0.2849324385734204)
(0, 0, 0, 5, '40403-01-05-02', 0.2704610890382879)
(0, 0, 0, 5, '20402-01-34-01', 0.28585993147005323)
(0, 0, 0, 5, '40703-01-23-02', 0.3473818464669205)
(0, 0, 0, 5, '20402-01-31-02', 0.31208496070131553)
(0, 0, 0, 5, '10408-01-19-00', 0.32166206291679755)
(0, 0, 0, 5, '10408-01-11-00', 0.1949420737185907)
(0, 0, 0, 5, '10408-01-21-00', 0.2788787999788655)
(0, 0, 0, 5, '20402-01-52-01', 0.8147920339805284)
(0, 0, 0, 5, '10408-01-10-00', 1.1089652408712187)
(0, 0, 0, 5, '40703-01-18-00', 1.0561599113956661)
(0, 0, 0, 5, '40703-01-38-03', 1.2335933559440124)
(0, 0, 0, 5, '10408-01-15-01', 0.36751291196315206)
(0, 0, 0, 5, '20186-03-02-01', 0.539287454340429)
(0, 0, 0, 5, '10408-01-16-02', 0.34789555275344686)
(0, 0, 0, 5, '10408-01-15-02', 0.24390680940872564)
(0, 0, 0, 5, '20402-01-04-00', 0.17107975038449622)
(0, 0, 0, 5, '20402-01-49-01', 0.17421907264001327)
(0, 0, 0, 5, '20402-01-27-03', 0.3335781291049696)
(0, 0, 0, 5, '40703-01-17-01', 0.16314054618917395)
(0, 0, 0, 5, '20402-01-16-00', 0.5263979070635898)
(0, 0, 0, 5, '20402-01-51-00', 0.1144975263106015)
(0, 0, 0, 5, '30402-01-11-00', 0.2765609492772762)
(0, 0, 0, 5, '20402-01-50-00', 0.10684024045277161)
(0, 0, 0, 5, '20402-01-13-00', 0.4410632525694517)
(0, 0, 0, 5, '20402-01-48-00', 0.40090076858524043)
(0, 0, 0, 5, '20402-01-12-00', 0.4762305960923352)
(0, 0, 0, 5, '40703-01-16-01', 0.1490550495555902)
(0, 0, 0, 5, '20402-01-11-00', 0.45775678382155544)
(0, 0, 0, 5, '40703-01-42-03', 0.11169653070944842)
(0, 0, 0, 5, '40703-01-16-00', 0.13905120442417948)
(0, 0, 0, 5, '20402-01-08-01', 0.245922265406033)
(0, 0, 0, 5, '40703-01-41-01', 0.11379347291365112)
(0, 0, 0, 5, '30703-01-35-00', 0.2687814108868846)
(0, 0, 0, 5, '20402-01-24-00', 0.4387928422605635)
(0, 0, 0, 5, '40703-01-13-00', 0.4044207285988803)
(0, 0, 0, 5, '20402-01-38-00', 0.36960078455078466)
(0, 0, 0, 5, '20402-01-39-00', 0.3631440264186236)
(0, 0, 0, 5, '10408-01-35-00', 0.5134112045298713)
(0, 0, 0, 5, '10408-01-08-00', 2.0321561090090285)
(0, 0, 0, 5, '40703-01-14-01', 0.4183158376879777)
(0, 0, 0, 5, '40703-01-12-00', 0.4214810062794813)
(0, 0, 0, 5, '40703-01-25-00', 0.34271829192503306)
(0, 0, 0, 5, '10408-01-17-00', 0.2803831731586863)
(0, 0, 0, 5, '10408-01-18-01', 0.30030817850422187)
(0, 0, 0, 5, '20402-01-42-00', 0.7711236608232553)
(0, 0, 0, 5, '20402-01-41-00', 0.7049887931011799)
(0, 0, 0, 5, '20402-01-41-01', 0.5846441867463795)
(0, 0, 0, 6, '20402-01-24-01', 0.29349003708845045)
(0, 0, 0, 6, '20402-01-22-00', 0.4812238219668686)
(0, 0, 0, 6, '20402-01-27-02', 0.27004178978879484)
(0, 0, 0, 6, '20402-01-31-02', 0.31735242694531757)
(0, 0, 0, 6, '30703-01-28-00', 0.3003550949882946)
(0, 0, 0, 6, '20402-01-34-01', 0.284225901699744)
(0, 0, 0, 6, '40703-01-23-01', 0.3368977104532104)
(0, 0, 0, 6, '10408-01-11-00', 0.18464165263965532)
(0, 0, 0, 6, '10408-01-19-01', 0.3359603458708487)
(0, 0, 0, 6, '10408-01-10-00', 1.1178270765456721)
(0, 0, 0, 6, '40703-01-18-00', 1.0649143849752845)
(0, 0, 0, 6, '40703-01-22-01', 0.18364193651091845)
(0, 0, 0, 6, '20402-01-53-00', 1.6744587893930254)
(0, 0, 0, 6, '20402-01-45-02', 0.5583929013112326)
(0, 0, 0, 6, '10408-01-15-05', 0.37096706668058244)
(0, 0, 0, 6, '40703-01-38-00', 1.0592664262986737)
(0, 0, 0, 6, '10408-01-16-03', 0.2934169265712753)
(0, 0, 0, 6, '10408-01-16-01', 0.3397478902580386)
(0, 0, 0, 6, '20402-01-15-00', 0.5340988771099506)
(0, 0, 0, 6, '10408-01-23-00', 0.1531814378846702)
(0, 0, 0, 6, '20402-01-19-00', 0.5714954147730528)
(0, 0, 0, 6, '40703-01-20-00', 0.32964884954637497)
(0, 0, 0, 6, '20402-01-51-00', 0.11944129562938485)
(0, 0, 0, 6, '10408-01-33-00', 0.31680267873645407)
(0, 0, 0, 6, '40703-01-20-01', 0.2996692707341634)
(0, 0, 0, 6, '40703-01-21-01', 0.14912399662659914)
(0, 0, 0, 6, '40703-01-20-02', 0.32269984207380886)
(0, 0, 0, 6, '40703-01-17-01', 0.1569202625723404)
(0, 0, 0, 6, '20402-01-26-01', 0.34913941982798463)
(0, 0, 0, 6, '10408-01-25-00', 0.19206871839223055)
(0, 0, 0, 6, '30703-01-35-00', 0.27755994335478623)
(0, 0, 0, 6, '20402-01-16-00', 0.535870827332248)
(0, 0, 0, 6, '40703-01-38-02', 0.8138090508380941)
(0, 0, 0, 6, '40703-01-15-00', 0.13723404978152717)
(0, 0, 0, 6, '20402-01-08-01', 0.2547749395734459)
(0, 0, 0, 6, '40703-01-16-02', 0.1655843088938959)
(0, 0, 0, 6, '20402-01-14-00', 0.46850341935625794)
(0, 0, 0, 6, '40703-01-31-00', 0.3122446478178329)
(0, 0, 0, 6, '40703-01-13-00', 0.388891514265127)
(0, 0, 0, 6, '20402-01-55-00', 0.3253313165707648)
(0, 0, 0, 6, '20402-01-53-01', 0.6223474989611455)
(0, 0, 0, 6, '20402-01-45-01', 1.4311564313082537)
(0, 0, 0, 6, '40703-01-30-00', 0.4465711838563856)
(0, 0, 0, 6, '40703-01-14-01', 0.4128284039694036)
(0, 0, 0, 6, '40703-01-24-00', 0.3129028744507852)
(0, 0, 0, 6, '10408-01-18-01', 0.2901509852300573)
(0, 0, 0, 6, '20402-01-41-03', 0.7360355395913478)
(0, 0, 0, 6, '10408-01-17-00', 0.2699439504043062)
(0, 0, 0, 6, '20402-01-54-00', 0.41116334890422845)
